UPLOAD ID,ENTRY DATE,CALLSIGN CODE,AIRCRAFT CODE,DEPARTURE,DESTINATION,ENTRY FIX,EXIT FIX,MOVEMENT TYPE,ENTRY TIME,EXIT TIME,REMARKS,INFORMATION,COMMENTS
1930758,2023-01-01T00:00:00.000+04:1420,AIC915,B788,VIDP,OMDB,PASOV,OMDB,,1439,1458,,VTANU,
1930759,2023-01-01T00:00:00.000+04:1421,SDM6909,A319,ULLI,OMDB,ORSAR,OMDB,,1439,1508,,RA73200,
1930760,2023-01-01T00:00:00.000+04:1422,WZZ154D,A21N,LOWW,OMAA,OVONA,OMAA,,1440,1505,,HALZT,
1930761,2023-01-01T00:00:00.000+04:1423,UAE1GQ,B77W,OPST,OMDB,PASOV,OMDB,,1440,1500,,A6ECI,
1930762,2023-01-01T00:00:00.000+04:1424,FSU4813,IL76,HCMF,OMAA,SODEX,OMAA,,1441,1457,,URFSA,
1930764,2023-01-01T00:00:00.000+04:1425,AXB822,B738,OTHH,VOML,BUNDU,LABRI,,1443,1504,,VTGHI,
1930765,2023-01-01T00:00:00.000+04:1426,SVA895,A333,VILK,OERK,LUDID,PEKEM,,1446,1458,,HZAQF,
1930766,2023-01-01T00:00:00.000+04:1427,KAC357,A320,OKBK,VOCI,OBNET,TONVO,,1446,1504,,9KAKK,
1930767,2023-01-01T00:00:00.000+04:1428,IGO1715,A20N,VOKN,OTHH,SODEX,MEKMA,,1447,1518,,VTIJX,
1930769,2023-01-01T00:00:00.000+04:1429,FDB850,B38M,OERK,OMDB,NALPO,OMDB,,1450,1517,,A6FMM,
1930770,2023-01-01T00:00:00.000+04:1430,LOT122,B738,OMDB,EPWA,OMDB,GABKO,,1451,1502,,SPLWG,
1930771,2023-01-01T00:00:00.000+04:1431,FDB604,B38M,HDAM,OMDB,MUSAP,OMDB,,1451,1513,,A6FKD,
1930772,2023-01-01T00:00:00.000+04:1432,FDB18,B38M,OTHH,OMDB,ASTOG,OMDB,,1451,1523,,A6FMN,
1930773,2023-01-01T00:00:00.000+04:1433,ETD98V,B789,EBBR,OMAA,ORSAR,OMAA,,1452,1516,,A6BLI,
1930774,2023-01-01T00:00:00.000+04:1434,UAE238,B77W,KBOS,OMDB,NALPO,OMDB,,1453,1519,,A6EPW,
1930775,2023-01-01T00:00:00.000+04:1435,FDB1307,B738,OMDB,UACC,OMDB,GABKO,,1453,1504,,A6FEU,
1930776,2023-01-01T00:00:00.000+04:1436,FDB620,B38M,HUEN,OMDB,MUSAP,OMDB,,1453,1515,,A6FPB,
1930777,2023-01-01T00:00:00.000+04:1437,ATG5524,B744,VHHH,OMSJ,MENSA,OMSJ,,1454,1509,,ERBAJ,
1930778,2023-01-01T00:00:00.000+04:1438,CLX4167,B748,ELLX,VTBS,OBNET,TONVO,,1454,1511,,LXVCJ,
1930779,2023-01-01T00:00:00.000+04:1439,ETD47N,A35K,KJFK,OMAA,TOSNA,OMAA,,1455,1519,,A6XWC,
1930780,2023-01-01T00:00:00.000+04:1440,JZR127,A320,OKBK,OMDB,OBNET,OMDB,,1455,1521,,9KCAN,
1930781,2023-01-01T00:00:00.000+04:1441,OMA116,B789,EDDF,OOMS,OBNET,TARDI,,1456,1513,,A4OSC,
1930782,2023-01-01T00:00:00.000+04:1442,ETD1BQ,B789,LOWW,OMAA,ORSAR,OMAA,,1456,1522,,A6BNB,
1930783,2023-01-01T00:00:00.000+04:1443,HBJGG,F2TH,OMDW,VRDA,OMDW,TARDI,,1457,1511,,HBJGG,
1930784,2023-01-01T00:00:00.000+04:1444,AIC139,B788,VIDP,LLBG,MENSA,ALPOB,,1457,1530,,VTAND,
1930785,2023-01-01T00:00:00.000+04:1445,IGO1681,A20N,VOHS,OTHH,MENSA,TOSNA,,1458,1534,,VTIVQ,
1930786,2023-01-01T00:00:00.000+04:1446,ETD11K,B77W,LFPG,OMAA,ORSAR,OMAA,,1458,1525,,A6ETS,
1930787,2023-01-01T00:00:00.000+04:1447,UPCS502,C750,UAAA,OMDW,PATAT,OMDW,,1459,1524,,UPCS502,
1930788,2023-01-01T00:00:00.000+04:1448,UAE69T,A388,KIAH,OMDB,ORSAR,OMDB,,1459,1526,,A6EUL,
1930789,2023-01-01T00:00:00.000+04:1449,KMF901,A343,OAKB,OMDB,PATAT,OMDB,,1459,1524,,YAKMU,
1930790,2023-01-01T00:00:00.000+04:1450,ABB885,B748,EBBR,OMDW,OBNET,OMDW,,1500,1537,,OELFC,
1930791,2023-01-01T00:00:00.000+04:1451,ABY952,A320,OMSJ,UUDD,OMSJ,GABKO,,1500,1511,,A6AOC,
1930792,2023-01-01T00:00:00.000+04:1452,FDB9JZ,B738,UBBB,OMDB,ORSAR,OMDB,,1501,1528,,A6FES,
1930793,2023-01-01T00:00:00.000+04:1453,JAV668,B733,OMSJ,OJAI,OMSJ,ALPOB,,1504,1531,,JYJAD,
1930794,2023-01-01T00:00:00.000+04:1454,FDB814,B38M,OEAB,OMDB,TANSU,OMDB,,1504,1543,,A6FMW,
1930795,2023-01-01T00:00:00.000+04:1455,FDB7YH,B738,OMDB,OLBA,OMDB,ALPOB,,1504,1527,,A6FEZ,
1930796,2023-01-01T00:00:00.000+04:1456,KNE897,A20N,VILK,OEDF,MENSA,ORMID,,1506,1538,,HZNS33,
1930797,2023-01-01T00:00:00.000+04:1457,ETD318,A320,OERK,OMAA,TOSNA,OMAA,,1506,1531,,A6EIN,
1930798,2023-01-01T00:00:00.000+04:1458,KAC674,A338,OMDB,OKBK,OMDB,TUMAK,,1507,1530,,9KAPI,
1930799,2023-01-01T00:00:00.000+04:1459,TVS7L5,B38M,LZIB,OMDB,ORSAR,OMDB,,1507,1532,,OKSWA,
1930800,2023-01-01T00:00:00.000+04:1460,RA67169,CL60,OMDW,UUWW,OMDW,GABKO,,1508,1524,,RA67169,
1930801,2023-01-01T00:00:00.000+04:1461,ART8101,A320,EVRA,OMDW,NALPO,OMDW,,1508,1546,,YLLDM,
1930802,2023-01-01T00:00:00.000+04:1462,FDB3PM,B38M,OMDB,OOMS,OMDB,TARDI,,1509,1523,,A6FKE,
1930803,2023-01-01T00:00:00.000+04:1463,ETD88F,A321,OLBA,OMAA,TOSNA,OMAA,,1509,1537,,A6AEC,
1930804,2023-01-01T00:00:00.000+04:1464,PIA211,A320,OPIS,OMDB,PASOV,OMDB,,1509,1530,,APBMX,
1930805,2023-01-01T00:00:00.000+04:1465,ETD74,B789,LSZH,OMAA,ORSAR,OMAA,,1510,1534,,A6BNA,
1930806,2023-01-01T00:00:00.000+04:1466,UAE41P,A388,KSFO,OMDB,ORSAR,OMDB,,1510,1533,,A6EVF,
1930807,2023-01-01T00:00:00.000+04:1467,IGO1703,A20N,VOCI,OTHH,SODEX,MEKMA,,1510,1540,,VTIIS,
1930808,2023-01-01T00:00:00.000+04:1468,VTARO,F2TH,OMDW,VIDP,OMDW,GABKO,,1510,1526,,VTARO,
1930809,2023-01-01T00:00:00.000+04:1469,ABY302,A320,UBBB,OMSJ,PATAT,OMSJ,,1511,1527,,A6AOH,
1930810,2023-01-01T00:00:00.000+04:1470,IGO021,A20N,VIDP,OMDB,PATAT,OMDB,,1512,1537,,VTISS,
1930811,2023-01-01T00:00:00.000+04:1471,ABY960,A320,OMSJ,USSS,OMSJ,GABKO,,1513,1524,,A6ANA,
1930812,2023-01-01T00:00:00.000+04:1472,UAE840,B77L,OBBI,OMDB,NALPO,OMDB,,1514,1541,,A6EWD,
1930813,2023-01-01T00:00:00.000+04:1473,ACA56,B77W,CYYZ,OMDB,OBNET,OMDB,,1514,1539,,CFITW,
1930814,2023-01-01T00:00:00.000+04:1474,XRC9081,B738,OOMS,DTTA,SOLUD,ALPOB,,1516,1553,,TSICD,
1930815,2023-01-01T00:00:00.000+04:1475,ABY156,A320,OERK,OMSJ,NALPO,OMSJ,,1516,1542,,A6ANB,
1930816,2023-01-01T00:00:00.000+04:1476,GFA509,A20N,OMDB,OBBI,OMDB,ORMID,,1517,1541,,A9CTC,
1930817,2023-01-01T00:00:00.000+04:1477,IAW432,A332,OPKC,ORNI,MENSA,TUMAK,,1517,1548,,YIAQY,
1930818,2023-01-01T00:00:00.000+04:1478,ADY451,A320,OLBA,OMAA,TOSNA,OMAA,,1517,1541,,A6AUA,
1930819,2023-01-01T00:00:00.000+04:1479,N900BT,C25C,OMDW,HECA,OMDW,ALPOB,,1518,1551, Callsign:Error,N900BT,
1930820,2023-01-01T00:00:00.000+04:1480,RWZ4578,SU95,OMSJ,URML,OMSJ,GABKO,,1519,1530,,RA89141,
1930821,2023-01-01T00:00:00.000+04:1481,FDB14Q,B38M,OMDB,LYBE,OMDB,GABKO,,1520,1532,,A6FMO,
1930822,2023-01-01T00:00:00.000+04:1482,FDB867,B38M,OMDB,OEDF,OMDB,ORMID,,1521,1546,,A6FMA,
1930823,2023-01-01T00:00:00.000+04:1483,T7BOSS,A319,EGSS,OMDW,ORSAR,OMDW,,1524,1555, Callsign:Error,T7BOSS,
1930825,2023-01-01T00:00:00.000+04:1484,KZR208,A21N,OMDB,UACC,OMDB,GABKO,,1524,1536,,EIKGF,
1930826,2023-01-01T00:00:00.000+04:1485,AXB748,B738,OMDB,VOKN,OMDB,TARDI,,1525,1539,,VTGHE,
1930827,2023-01-01T00:00:00.000+04:1486,UAE25K,A388,LFPG,OMDB,ORSAR,OMDB,,1526,1549,,A6EOC,
1930828,2023-01-01T00:00:00.000+04:1487,ETD81C,A35K,EGLL,OMAA,ORSAR,OMAA,,1526,1553,,A6XWB,
1930829,2023-01-01T00:00:00.000+04:1488,FDB9SP,B38M,OMDB,LROP,OMDB,GABKO,,1527,1539,,A6FMP,
1930831,2023-01-01T00:00:00.000+04:1489,ETD201,A321,OPKC,OMAA,ITRAX,OMAA,,1528,1544,,A6AEI,
1930832,2023-01-01T00:00:00.000+04:1490,JZR427,A20N,OKBK,VOMM,OBNET,TONVO,,1529,1547,,9KCBF,
1930833,2023-01-01T00:00:00.000+04:1491,IGO1771,A21N,VABB,OTHH,MENSA,TOSNA,,1529,1604,,VTILB,
1930834,2023-01-01T00:00:00.000+04:1492,ABY162,A320,OEDF,OMSJ,NALPO,OMSJ,,1529,1555,,A6ANO,
1930835,2023-01-01T00:00:00.000+04:1493,KAY57,A19N,VRDA,OMSJ,PASOV,OMSJ,,1529,1548,,DANEO,
1930836,2023-01-01T00:00:00.000+04:1494,OMA681,B738,OOMS,OERK,LUDID,PEKEM,,1529,1541,,A4OBW,
1930837,2023-01-01T00:00:00.000+04:1495,ABY167,A320,OMSJ,OEDF,OMSJ,ORMID,,1530,1557,,A6AOB,
1930838,2023-01-01T00:00:00.000+04:1496,AFG401,B734,OAKB,OMDB,PATAT,OMDB,,1530,1554,,YAPID,
1930839,2023-01-01T00:00:00.000+04:1497,VTI202,A21N,OMDB,VABB,OMDB,GOMTA,,1530,1543,,VTTVE,
1930840,2023-01-01T00:00:00.000+04:1498,AIC931,A20N,VABB,OEJN,LUDID,PEKEM,,1531,1542,,VTCIP,
1930841,2023-01-01T00:00:00.000+04:1499,ETD601,B789,FAOR,OMAA,SODEX,OMAA,,1532,1547,,A6BLM,
1930842,2023-01-01T00:00:00.000+04:1500,ETD99P,B789,EDDM,OMAA,ORSAR,OMAA,,1533,1557,,A6BLZ,
1930843,2023-01-01T00:00:00.000+04:1501,FDB7LV,B38M,UUWW,OMDB,PATAT,OMDB,,1533,1556,,A6FMT,
1930844,2023-01-01T00:00:00.000+04:1502,SEJ016,B38M,OMDB,VAAH,OMDB,LALDO,,1534,1548,,VTMXI,
1930845,2023-01-01T00:00:00.000+04:1503,OMA695,B738,OOMS,OEDF,ITRAX,ORMID,,1534,1602,,A4OBV,
1930846,2023-01-01T00:00:00.000+04:1504,AOJ97A,GLEX,LIRA,OMDW,NALPO,OMDW,,1534,1602,,OELCA,
1930847,2023-01-01T00:00:00.000+04:1505,FDB815,B738,OMDB,OEAB,OMDB,ALPOB,,1535,1557,,A6FGI,
1930848,2023-01-01T00:00:00.000+04:1506,ABY104,A320,OBBI,OMSJ,NALPO,OMSJ,,1535,1604,,A6AOS,
1930849,2023-01-01T00:00:00.000+04:1507,ABY176,A320,OEMA,OMSJ,OBNET,OMSJ,,1536,1600,,A6AOJ,
1930850,2023-01-01T00:00:00.000+04:1508,FDB2CE,B38M,OMDB,OJAI,OMDB,ALPOB,,1536,1600,,A6FMQ,
1930851,2023-01-01T00:00:00.000+04:1509,ETD140,B77W,CYYZ,OMAA,ORSAR,OMAA,,1537,1601,,A6ETQ,
1930852,2023-01-01T00:00:00.000+04:1510,FDB9AG,B738,UGTB,OMDB,ORSAR,OMDB,,1537,1601,,A6FEX,
1930853,2023-01-01T00:00:00.000+04:1511,CSN383,A333,ZGGG,OMDB,PASOV,OMDB,,1537,1559,,B8362,
1930854,2023-01-01T00:00:00.000+04:1512,ETD312,A321,OEJN,OMAA,TOSNA,OMAA,,1538,1604,,A6AEF,
1930855,2023-01-01T00:00:00.000+04:1513,AXB172,B738,OMSJ,VASU,OMSJ,GOMTA,,1538,1551,,VTGHB,
1930856,2023-01-01T00:00:00.000+04:1514,FDB843,B38M,OMDB,OERK,OMDB,ALPOB,,1538,1602,,A6FMJ,
1930857,2023-01-01T00:00:00.000+04:1515,WZZ21LF,A21N,LHBP,OMDB,OBNET,OMDB,,1538,1605,,HALZF,
1930858,2023-01-01T00:00:00.000+04:1516,UAE7CN,A388,EGLL,OMDB,ORSAR,OMDB,,1538,1602,,A6EOW,
1930859,2023-01-01T00:00:00.000+04:1517,QTR3F,B788,OTHH,OMDB,ASTOG,OMDB,,1539,1618,,A7BCR,
1930860,2023-01-01T00:00:00.000+04:1518,FDB7RM,B738,OKBK,OMDB,NALPO,OMDB,,1539,1607,,A6FEP,
1930861,2023-01-01T00:00:00.000+04:1519,ABY131,A320,OMSJ,OTHH,OMSJ,TOSNA,,1540,1609,,A6ANP,
1930862,2023-01-01T00:00:00.000+04:1520,UAE8UW,A388,KJFK,OMDB,OBNET,OMDB,,1541,1609,,A6EOM,
1930863,2023-01-01T00:00:00.000+04:1521,QTR1034,B788,OTHH,OMSJ,ASTOG,OMSJ,,1541,1612,,A7BCL,
1930864,2023-01-01T00:00:00.000+04:1522,ELY974,B789,OMDB,LLBG,OMDB,ALPOB,,1542,1604,,4XEDD,
1930865,2023-01-01T00:00:00.000+04:1523,UAE6AQ,A388,EGCC,OMDB,ORSAR,OMDB,,1543,1611,,A6EUN,
1930866,2023-01-01T00:00:00.000+04:1524,UAE858,B77W,OKBK,OMDB,OBNET,OMDB,,1544,1616,,A6EGP,
1930867,2023-01-01T00:00:00.000+04:1525,ABY105,A320,OMSJ,OBBI,OMSJ,ORMID,,1544,1613,,A6AOQ,
1930868,2023-01-01T00:00:00.000+04:1526,FDB569,B738,OMDB,VCBI,OMDB,TARDI,,1544,1558,,OKTST,
1930869,2023-01-01T00:00:00.000+04:1527,AFR204,A359,LFPG,VOBL,OBNET,TONVO,,1545,1602,,FHTYT,
1930870,2023-01-01T00:00:00.000+04:1528,FDB47U,B738,OMDB,OKBK,OMDB,TUMAK,,1545,1607,,A6FGD,
1930871,2023-01-01T00:00:00.000+04:1529,N724AM,GLEX,VRMM,LIRQ,SODEX,ALPOB,,1546,1611, Callsign:Error,N724AM,
1930872,2023-01-01T00:00:00.000+04:1530,FDB1731,B38M,OMDB,UAAA,OMDB,GABKO,,1546,1558,,A6FKC,
1930873,2023-01-01T00:00:00.000+04:1531,UAE9284,B77F,OMDW,VHHH,OMDW,LALDO,,1547,1601,,A6EFS,
1930874,2023-01-01T00:00:00.000+04:1532,IGO061,A20N,VABB,OMDB,PASOV,OMDB,,1548,1613,,VTIIR,
1930875,2023-01-01T00:00:00.000+04:1533,GFA565,A320,OOMS,OBBI,ITRAX,ORMID,,1548,1616,,A9CAG,
1930876,2023-01-01T00:00:00.000+04:1534,ABY332,A320,OJAI,OMSJ,NALPO,OMSJ,,1548,1615,,A6ANQ,
1930877,2023-01-01T00:00:00.000+04:1535,UBG341,B738,VGHS,OMDB,PASOV,OMDB,,1550,1614,,S2AJC,
1930878,2023-01-01T00:00:00.000+04:1536,VLKRE87,Q9,OMAM,ZZZZ,OMAM,LALDO,,1552,1718, Callsign:Error,ONFILE,DML Type -  MQ9A
1930879,2023-01-01T00:00:00.000+04:1537,FDB175,B738,OMDB,HEBA,OMDB,ALPOB,,1552,1615,,A6FEK,
1930880,2023-01-01T00:00:00.000+04:1538,UAE724,B77W,HAAB,OMDB,MUSAP,OMDB,,1552,1619,,A6EGC,
1930881,2023-01-01T00:00:00.000+04:1539,MEA418,A21N,OLBA,OMAA,TOSNA,OMAA,,1553,1617,,T7ME6,
1930882,2023-01-01T00:00:00.000+04:1540,ETD9TA,B78X,EDDF,OMAA,ORSAR,OMAA,,1554,1619,,A6BMD,
1930883,2023-01-01T00:00:00.000+04:1541,AFL527,A333,OMDB,UUEE,OMDB,GABKO,,1555,1606,,RA73785,
1930885,2023-01-01T00:00:00.000+04:1542,ABY735,A21N,HKJK,OMSJ,MUSAP,OMSJ,,1555,1618,,A6ATF,
1930886,2023-01-01T00:00:00.000+04:1543,FDB4GH,B38M,OBBI,OMDB,NALPO,OMDB,,1556,1625,,A6MAX,
1930887,2023-01-01T00:00:00.000+04:1544,KNE208,A20N,OMDB,OERK,OMDB,ALPOB,,1557,1620,,HZNS23,
1930888,2023-01-01T00:00:00.000+04:1545,RSJ9617,A319,OMDW,URMG,OMDW,GABKO,,1557,1614,,RA73417,
1930889,2023-01-01T00:00:00.000+04:1546,FDB5,B738,OMDB,OTHH,OMDB,TOSNA,,1557,1624,,A6FED,
1930890,2023-01-01T00:00:00.000+04:1547,ABY283,A320,OMSJ,LTFJ,OMSJ,GABKO,,1558,1609,,A6ANR,
1930892,2023-01-01T00:00:00.000+04:1548,ROJ007,B737,GMME,OMSJ,NALPO,OMSJ,,1558,1625,,A6RJU,
1930893,2023-01-01T00:00:00.000+04:1549,FDB7VD,B738,UWKD,OMDB,PATAT,OMDB,,1558,1623,,A6FEQ,
1930894,2023-01-01T00:00:00.000+04:1550,ABY294,A320,UGTB,OMSJ,ORSAR,OMSJ,,1559,1623,,A6AOU,
1930895,2023-01-01T00:00:00.000+04:1551,ETD79H,B789,GMMN,OMAA,TOSNA,OMAA,,1559,1624,,A6BLN,
1930896,2023-01-01T00:00:00.000+04:1552,KNE209,A20N,OERK,OMDB,NALPO,OMDB,,1600,1628,,HZNS48,
1930897,2023-01-01T00:00:00.000+04:1553,ABY148,A321,OEJN,OMSJ,PEKEM,OMSJ,,1600,1639,,A6ATG,
1930898,2023-01-01T00:00:00.000+04:1554,FDB19E,B38M,LICC,OMDB,OBNET,OMDB,,1600,1626,,A6FMZ,
1930899,2023-01-01T00:00:00.000+04:1555,GFA510,A20N,OBBI,OMDB,NALPO,OMDB,,1600,1631,,A9CTE,
1930900,2023-01-01T00:00:00.000+04:1556,FDB338,B738,OPST,OMDB,PASOV,OMDB,,1600,1629,,OKTSO,
1930901,2023-01-01T00:00:00.000+04:1557,ETD23N,B78X,EIDW,OMAA,ORSAR,OMAA,,1602,1628,,A6BMC,
1930902,2023-01-01T00:00:00.000+04:1558,SVA557,A320,OMDB,OEMA,OMDB,ALPOB,,1602,1625,,HZAS72,
1930903,2023-01-01T00:00:00.000+04:1559,ROJ004,B737,LSGG,OMAA,OVONA,OMAA,,1603,1631,,A6DAS,
1930904,2023-01-01T00:00:00.000+04:1560,DHX263,B762,OBBI,OMDB,NALPO,OMDB,,1604,1633,,SPMRE,
1930905,2023-01-01T00:00:00.000+04:1561,FDB631,B738,OMDB,HSSK,OMDB,ALPOB,,1604,1627,,A6FET,
1930906,2023-01-01T00:00:00.000+04:1562,TVS7K2,B38M,OMDB,LKPR,OMDB,TUMAK,,1605,1628,,OKSWM,
1930907,2023-01-01T00:00:00.000+04:1563,GFA545,A320,OMAA,OBBI,OMAA,ORMID,,1606,1626,,A9CAI,
1930908,2023-01-01T00:00:00.000+04:1564,ABQ813,A320,OMSJ,OPMT,OMSJ,LALDO,,1607,1621,,APEDH,
1930909,2023-01-01T00:00:00.000+04:1565,KNE510,A20N,OMDB,OEJN,OMDB,PEKEM,,1608,1644,,HZNS47,
1930910,2023-01-01T00:00:00.000+04:1566,KLM879,B772,EHAM,VOBL,OBNET,TONVO,,1608,1625,,PHBQK,
1930911,2023-01-01T00:00:00.000+04:1567,FDB258,B738,OIKB,OMDB,PATAT,OMDB,,1609,1640,,A6FEM,
1930912,2023-01-01T00:00:00.000+04:1568,FBA401,B738,ORBI,OMDB,NALPO,OMDB,,1610,1643,,YIBAV,
1930913,2023-01-01T00:00:00.000+04:1569,WAZ1318,A21N,OMAA,OKBK,OMAA,TUMAK,,1610,1630,,A6WZD,
1930914,2023-01-01T00:00:00.000+04:1570,VTJOE,GLEX,OMDW,VOBL,OMDW,TARDI,,1610,1623,,VTJOE,
1930915,2023-01-01T00:00:00.000+04:1571,FDB612,B38M,HJJJ,OMDB,MUSAP,OMDB,,1611,1639,,A6FPD,
1930916,2023-01-01T00:00:00.000+04:1572,FDB4AL,B38M,EPKK,OMDB,ORSAR,OMDB,,1611,1642,,A6FMY,
1930917,2023-01-01T00:00:00.000+04:1573,KNE220,A20N,OMDB,OEAO,OMDB,ALPOB,,1611,1635,,HZNS39,
1930918,2023-01-01T00:00:00.000+04:1574,OMS247,A20N,OOMS,OMDB,SOLUD,OMDB,,1612,1645,,A4OOVD,
1930919,2023-01-01T00:00:00.000+04:1575,SIA495,A359,OMDB,WSSS,OMDB,TARDI,,1613,1627,,9VSHQ,
1930920,2023-01-01T00:00:00.000+04:1576,ABQ170,A320,OPKC,OEJN,LUDID,PEKEM,,1614,1626,,APBNU,
1930921,2023-01-01T00:00:00.000+04:1577,IGO066,A20N,OMDB,VOMM,OMDB,TARDI,,1615,1630,,VTISZ,
1930922,2023-01-01T00:00:00.000+04:1578,OMA664,B38M,OTHH,OOMS,BUNDU,RETAS,,1616,1639,,A4OML,
1930923,2023-01-01T00:00:00.000+04:1579,TCKAR,F2TH,OMDW,ORER,OMDW,TUMAK,,1617,1643,,TCKAR,
1930924,2023-01-01T00:00:00.000+04:1580,ABY854,A320,OMRK,OPLA,OMRK,GABKO,,1618,1625,,A6AOT,
1930925,2023-01-01T00:00:00.000+04:1581,FDB459,B738,OMDB,VECC,OMDB,LALDO,,1618,1632,,A6FEV,
1930926,2023-01-01T00:00:00.000+04:1582,IRM065,A346,OIIE,OMDB,ORSAR,OMDB,,1618,1646,,EPMMQ,
1930927,2023-01-01T00:00:00.000+04:1583,VLKRE16,Q9,ZZZZ,OMAM,MENSA,OMAM,,1620,1730, Callsign:Error,ONFILE,
1930928,2023-01-01T00:00:00.000+04:1584,FDB9RQ,B738,OMDB,UUWW,OMDB,GABKO,,1620,1631,,A6FEG,
1930929,2023-01-01T00:00:00.000+04:1585,UPCS502,C750,OMDW,UAAA,OMDW,GABKO,,1621,1637,,UPCS502,
1930930,2023-01-01T00:00:00.000+04:1586,FDB902,B738,USSS,OMDB,PATAT,OMDB,,1622,1648,,A6FEC,
1930931,2023-01-01T00:00:00.000+04:1587,ABY134,A320,OTHH,OMSJ,ASTOG,OMSJ,,1622,1653,,A6ANS,
1930932,2023-01-01T00:00:00.000+04:1588,ADY112,A320,VAAH,OMAA,SODEX,OMAA,,1623,1638,,A6AUD,
1930933,2023-01-01T00:00:00.000+04:1589,CROME41,C30J,OBBI,OMAM,BUNDU,OMAM,,1623,1650,,3179,
1930934,2023-01-01T00:00:00.000+04:1590,CLX6JU,B748,OMDW,ELLX,OMDW,TUMAK,,1624,1645,,LXVCL,
1930935,2023-01-01T00:00:00.000+04:1591,FDB2AN,B738,OOSA,OMDB,MUSAP,OMDB,,1624,1650,,A6FEW,
1930936,2023-01-01T00:00:00.000+04:1592,UAE980,B77W,OIIE,OMDB,ORSAR,OMDB,,1624,1652,,A6EPC,
1930937,2023-01-01T00:00:00.000+04:1593,SVA552,A333,OERK,OMDB,NALPO,OMDB,,1625,1657,,HZAQ19,
1930938,2023-01-01T00:00:00.000+04:1594,SVA594,A333,OEJN,OMDB,PEKEM,OMDB,,1625,1704,,HZAQ16,
1930939,2023-01-01T00:00:00.000+04:1595,BLX730,B789,VTSP,ESSA,MENSA,TUMAK,,1625,1655,,LNFNA,
1930940,2023-01-01T00:00:00.000+04:1596,ABY119,A320,OOMS,OMSJ,PASOV,OMSJ,,1626,1645,,A6AOK,
1930941,2023-01-01T00:00:00.000+04:1597,FAD511,A20N,OERK,OMDB,PEKEM,OMDB,,1628,1707,,HZFAM,
1930942,2023-01-01T00:00:00.000+04:1598,IGO067,A20N,VOCI,OMDB,TAPRA,OMDB,,1628,1654,,VTIIY,
1930943,2023-01-01T00:00:00.000+04:1599,WZZ1AA,A21N,OMAA,LOWW,OMAA,TUMAK,,1629,1649,,HALZT,
1930944,2023-01-01T00:00:00.000+04:1600,GOW053,A20N,VOKN,OMAA,SODEX,OMAA,,1630,1645,,VTWDA,
1930945,2023-01-01T00:00:00.000+04:1601,WAZ100G,A21N,OOMS,OMAA,ITRAX,OMAA,,1630,1648,,A6WZH,
1930946,2023-01-01T00:00:00.000+04:1602,FDB43F,B38M,OMDB,OPKC,OMDB,LALDO,,1631,1646,,A6FMI,
1930947,2023-01-01T00:00:00.000+04:1603,AXB539,B738,VOTV,OMDB,TAPRA,OMDB,,1631,1655,,VTAYD,
1930948,2023-01-01T00:00:00.000+04:1604,JZR128,A320,OMDB,OKBK,OMDB,TUMAK,,1632,1654,,9KCAN,
1930949,2023-01-01T00:00:00.000+04:1605,DUB6,B738,EGSS,OMDB,NALPO,OMDB,,1633,1701,,A6MRM,
1930951,2023-01-01T00:00:00.000+04:1606,UAE503,B77L,VABB,OMDB,PASOV,OMDB,,1634,1659,,A6EWE,
1930952,2023-01-01T00:00:00.000+04:1607,JZR411,A20N,OKBK,VOTV,OBNET,TARDI,,1635,1653,,9KCBD,
1930953,2023-01-01T00:00:00.000+04:1608,ABY721,A321,HUEN,OMSJ,MUSAP,OMSJ,,1637,1657,,A6ATE,
1930954,2023-01-01T00:00:00.000+04:1609,KAC301,A320,OKBK,VABB,OBNET,TONVO,,1637,1656,,9KAKI,
1930956,2023-01-01T00:00:00.000+04:1610,BAW139,B77W,EGLL,VABB,OBNET,TONVO,,1638,1655,,GSTBI,
1930957,2023-01-01T00:00:00.000+04:1611,NAHAM16,C208,OMAW,OMAW,OMAW,OMAW,,1639,1722,,, * Manual 
1930958,2023-01-01T00:00:00.000+04:1612,UAE9281,B77F,VHHH,OMDW,PASOV,OMDW,,1639,1659,,A6EFK,
1930959,2023-01-01T00:00:00.000+04:1613,QTR9W,A359,OTHH,VECC,NAMLA,TONVO,,1639,1702,,A7ALR,
1930960,2023-01-01T00:00:00.000+04:1614,QTR958,B788,OTHH,WIII,BUNDU,LABRI,,1640,1700,,A7BCU,
1930961,2023-01-01T00:00:00.000+04:1615,ABY124,A321,OKBK,OMSJ,OBNET,OMSJ,,1641,1704,,A6ATI,
1930962,2023-01-01T00:00:00.000+04:1616,AIC993,A20N,VOGO,OMDB,TAPRA,OMDB,,1641,1703,,VTCIH,
1930963,2023-01-01T00:00:00.000+04:1617,ABY1070,A320,OMSJ,OJAI,OMSJ,ALPOB,,1642,1706,,A6ANT,
1930964,2023-01-01T00:00:00.000+04:1618,FDB3TH,B38M,OMDB,OBBI,OMDB,ORMID,,1642,1706,,A6FMM,
1930965,2023-01-01T00:00:00.000+04:1619,AIC981,A20N,VABB,OTHH,SODEX,MEKMA,,1643,1714,,VTEXU,
1930966,2023-01-01T00:00:00.000+04:1620,QTR528,B789,OTHH,VOMM,NAMLA,TONVO,,1643,1707,,A7BHO,
